warehouse_id,region,lat,lng,sku_id,product_name,category,stock_units,unit_type,daily_demand,incoming_supply,lead_time_days,supplier_region,linked_ship_id,consumption_rate,anomaly_score
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000171,Rice (50kg bags),Food Supply,3725,kg,947.92,856.41,1.62,karnataka,,1028.83,0.219
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000172,Packaged Meals (MRE kits),Food Supply,1775,units,1074.12,980.38,1.4,karnataka,,1063.13,0.2759
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000173,Antibiotics (Amoxicillin),Medical,1425,units,103.59,108.65,2.92,karnataka,,104.7,0.1875
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000174,Rice (50kg bags),Food Supply,1286,kg,883.98,791.18,1.0,karnataka,,885.51,0.3054
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000175,Packaged Meals (MRE kits),Food Supply,3189,units,905.81,883.93,1.66,karnataka,,929.36,0.2426
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000176,Petrol (ULP 91),Fuel,28965,liters,1522.68,1571.31,2.0,karnataka,,1561.45,0.0528
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000177,Petrol (ULP 91),Fuel,20185,liters,1689.34,1753.38,2.24,karnataka,,1763.92,0.1231
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000178,Petrol (ULP 91),Fuel,5447,liters,1338.36,1290.25,2.25,karnataka,,1332.49,0.2234
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000179,Packaged Meals (MRE kits),Food Supply,18426,units,905.78,943.61,1.39,karnataka,,929.54,0.1284
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000180,Wheat (bulk tons),Food Supply,14815,kg,862.98,914.76,1.85,karnataka,,894.03,0.1118
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000181,Rice (50kg bags),Food Supply,17599,kg,924.89,980.38,1.85,karnataka,,969.7,0.0614
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000182,Wheat (bulk tons),Food Supply,7026,kg,831.49,825.87,1.6,karnataka,,844.75,0.1424
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000183,Wheat (bulk tons),Food Supply,7787,kg,921.4,976.68,1.21,karnataka,,971.22,0.0674
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000184,First Aid Kits,Medical,1696,units,107.85,114.32,2.86,karnataka,,107.23,0.1891
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000185,Packaged Meals (MRE kits),Food Supply,1465,units,1013.12,793.81,1.34,karnataka,,1065.34,0.2497
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000186,Antibiotics (Amoxicillin),Medical,2222,units,133.57,141.58,2.06,karnataka,,127.93,0.1048
KA-SMG-002,karnataka,14.103544,75.528271,SKU-000187,First Aid Kits,Medical,657,units,104.31,102.25,2.51,karnataka,,101.81,0.2028
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000188,Wheat (bulk tons),Food Supply,6313,kg,884.86,915.66,1.22,karnataka,,888.89,0.1815
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000189,First Aid Kits,Medical,657,units,91.49,84.3,2.35,karnataka,,90.84,0.2446
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000190,Antibiotics (Amoxicillin),Medical,2893,units,142.5,150.77,2.46,karnataka,,142.99,0.0909
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000191,Marine Fuel (IFO 380),Fuel,33049,liters,1647.74,1708.64,1.86,karnataka,,1770.64,0.0851
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000192,Petrol (ULP 91),Fuel,11326,liters,1490.07,1463.15,2.51,karnataka,,1580.74,0.1274
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000193,Packaged Meals (MRE kits),Food Supply,6678,units,728.72,746.16,1.01,karnataka,,737.14,0.1483
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000194,Rice (50kg bags),Food Supply,6679,kg,914.11,900.08,1.45,karnataka,,890.87,0.1402
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000195,First Aid Kits,Medical,1933,units,110.33,116.95,2.46,karnataka,,102.58,0.1615
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000196,Petrol (ULP 91),Fuel,8340,liters,1382.91,1364.66,1.94,karnataka,,1420.82,0.195
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000197,Diesel (B7),Fuel,7237,liters,1743.4,1602.58,1.58,karnataka,,1819.95,0.2425
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000198,Diesel (B7),Fuel,4056,liters,1455.08,1283.46,1.87,karnataka,,1570.33,0.2269
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000199,Packaged Meals (MRE kits),Food Supply,1607,units,1007.44,793.95,2.35,karnataka,,1022.81,0.3972
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000200,Diesel (B7),Fuel,7870,liters,1123.31,1128.07,1.22,karnataka,,1163.04,0.107
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000201,Packaged Meals (MRE kits),Food Supply,5761,units,821.32,818.68,1.93,karnataka,,771.09,0.1455
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000202,First Aid Kits,Medical,396,units,114.05,104.15,2.45,karnataka,,108.8,0.2924
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000203,Rice (50kg bags),Food Supply,1056,kg,979.25,816.35,1.99,karnataka,,1007.86,0.2846
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000204,First Aid Kits,Medical,2296,units,136.06,144.22,2.38,karnataka,,126.63,0.1478
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000205,Antibiotics (Amoxicillin),Medical,1991,units,107.69,113.7,1.91,karnataka,,102.35,0.1444
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000206,Packaged Meals (MRE kits),Food Supply,15697,units,964.28,988.32,1.44,karnataka,,898.31,0.1034
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000207,Rice (50kg bags),Food Supply,7573,kg,971.88,1010.05,1.0,karnataka,,1024.55,0.1314
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000208,Diesel (B7),Fuel,19364,liters,1285.58,1362.71,1.22,karnataka,,1426.56,0.0837
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000209,Petrol (ULP 91),Fuel,25299,liters,1392.07,1475.59,1.43,karnataka,,1422.75,0.0631
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000210,Wheat (bulk tons),Food Supply,14861,kg,783.4,830.4,1.52,karnataka,,787.0,0.0564
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000211,Rice (50kg bags),Food Supply,6161,kg,873.12,871.17,1.6,karnataka,,885.75,0.1106
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000212,Diesel (B7),Fuel,19239,liters,1286.67,1363.87,1.91,karnataka,,1400.6,0.0521
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000213,Petrol (ULP 91),Fuel,23247,liters,1310.22,1376.18,2.05,karnataka,,1390.2,0.1485
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000214,Marine Fuel (IFO 380),Fuel,11525,liters,1543.84,1617.9,1.66,karnataka,,1579.5,0.1293
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000215,Diesel (B7),Fuel,20440,liters,1215.13,1288.04,2.14,karnataka,,1269.34,0.114
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000216,Rice (50kg bags),Food Supply,14171,kg,861.66,913.36,1.12,karnataka,,902.61,0.0563
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000217,First Aid Kits,Medical,828,units,109.74,108.15,2.97,karnataka,,99.86,0.2148
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000218,Petrol (ULP 91),Fuel,10363,liters,1275.34,1243.76,2.24,karnataka,,1352.84,0.1112
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000219,Diesel (B7),Fuel,19138,liters,1242.19,1316.72,1.53,karnataka,,1345.27,0.0801
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000220,Diesel (B7),Fuel,9330,liters,1305.74,1328.94,1.64,karnataka,,1405.99,0.1612
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000221,Rice (50kg bags),Food Supply,5232,kg,830.33,880.15,2.1,karnataka,,837.7,0.1997
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000222,Petrol (ULP 91),Fuel,10956,liters,1396.4,1335.59,1.56,karnataka,,1356.76,0.1527
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000223,Packaged Meals (MRE kits),Food Supply,1330,units,908.94,764.21,1.4,karnataka,,941.8,0.315
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000224,Antibiotics (Amoxicillin),Medical,1860,units,110.79,117.44,3.0,karnataka,,108.54,0.178
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000225,Packaged Meals (MRE kits),Food Supply,12583,units,859.32,881.82,1.73,karnataka,,911.26,0.0858
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000226,First Aid Kits,Medical,718,units,111.28,117.96,2.35,karnataka,,106.31,0.1955
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000227,First Aid Kits,Medical,2087,units,114.15,121.0,2.39,karnataka,,117.41,0.1561
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000228,Wheat (bulk tons),Food Supply,2633,kg,966.8,1003.5,2.24,karnataka,,1004.9,0.2609
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000229,Marine Fuel (IFO 380),Fuel,23720,liters,1324.36,1387.39,1.37,karnataka,,1425.69,0.0627
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000230,Rice (50kg bags),Food Supply,6483,kg,899.58,825.27,1.51,karnataka,,1006.05,0.1385
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000231,Antibiotics (Amoxicillin),Medical,342,units,102.08,100.98,2.17,karnataka,,97.56,0.3065
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000232,Packaged Meals (MRE kits),Food Supply,15421,units,1070.26,1134.48,1.8,karnataka,,1141.67,0.066
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000233,Marine Fuel (IFO 380),Fuel,5081,liters,1472.29,1361.39,2.15,karnataka,,1523.43,0.2567
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000234,Diesel (B7),Fuel,3671,liters,1204.22,1146.37,2.65,karnataka,,1337.8,0.2052
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000235,Antibiotics (Amoxicillin),Medical,1592,units,104.31,107.1,1.87,karnataka,,99.45,0.1514
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000236,Antibiotics (Amoxicillin),Medical,1106,units,132.57,140.05,2.26,karnataka,,123.64,0.22
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000237,First Aid Kits,Medical,930,units,111.76,107.45,2.45,karnataka,,107.94,0.1896
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000238,Rice (50kg bags),Food Supply,5858,kg,802.22,850.35,2.22,karnataka,,847.31,0.1266
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000239,Diesel (B7),Fuel,27894,liters,1658.2,1757.69,1.7,karnataka,,1659.37,0.1123
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000240,Packaged Meals (MRE kits),Food Supply,12675,units,800.2,836.56,1.56,karnataka,,839.86,0.0809
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000241,Diesel (B7),Fuel,3710,liters,959.49,883.08,1.67,karnataka,,1016.44,0.1954
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000242,Packaged Meals (MRE kits),Food Supply,4499,units,654.05,649.16,1.18,karnataka,,672.74,0.1393
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000243,First Aid Kits,Medical,409,units,106.4,102.87,2.16,karnataka,,98.35,0.303
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000244,Rice (50kg bags),Food Supply,2681,kg,854.06,818.11,1.36,karnataka,,889.8,0.2041
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000245,Petrol (ULP 91),Fuel,2001,liters,1324.52,1099.78,1.96,karnataka,,1454.96,0.3505
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000246,Antibiotics (Amoxicillin),Medical,1979,units,97.25,103.09,2.32,karnataka,,96.2,0.1454
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000247,Marine Fuel (IFO 380),Fuel,2167,liters,1491.07,1266.25,1.47,karnataka,,1589.8,0.346
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000248,Antibiotics (Amoxicillin),Medical,152,units,113.28,102.77,2.87,karnataka,,103.23,0.4028
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000249,Petrol (ULP 91),Fuel,23762,liters,1412.34,1497.08,1.68,karnataka,,1492.05,0.0542
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000250,Petrol (ULP 91),Fuel,11694,liters,1475.74,1367.08,1.46,karnataka,,1512.8,0.1731
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000251,Antibiotics (Amoxicillin),Medical,1517,units,109.19,113.06,2.61,karnataka,,106.59,0.1704
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000252,Packaged Meals (MRE kits),Food Supply,3382,units,982.05,938.66,1.36,karnataka,,1005.73,0.1806
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000253,Petrol (ULP 91),Fuel,9849,liters,1238.07,1244.26,2.46,karnataka,,1243.85,0.1639
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000254,First Aid Kits,Medical,450,units,102.94,102.01,2.64,karnataka,,96.88,0.328
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000255,Wheat (bulk tons),Food Supply,12424,kg,740.04,756.99,1.49,karnataka,,750.55,0.0998
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000256,Packaged Meals (MRE kits),Food Supply,14929,units,1050.88,1113.93,1.28,karnataka,,1081.87,0.1082
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000257,Petrol (ULP 91),Fuel,17764,liters,1332.77,1412.74,2.84,karnataka,,1463.87,0.1019
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000258,Petrol (ULP 91),Fuel,9412,liters,1296.23,1359.3,2.04,karnataka,,1374.18,0.1658
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000259,Rice (50kg bags),Food Supply,8369,kg,1071.42,1019.21,1.26,karnataka,,1128.02,0.1526
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000260,Antibiotics (Amoxicillin),Medical,1327,units,99.48,105.45,2.26,karnataka,,99.52,0.1513
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000261,Antibiotics (Amoxicillin),Medical,1443,units,88.29,93.59,3.0,karnataka,,80.4,0.1487
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000262,First Aid Kits,Medical,1709,units,97.54,103.39,2.53,karnataka,,89.09,0.1228
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000263,Wheat (bulk tons),Food Supply,5291,kg,725.29,681.19,1.54,karnataka,,698.13,0.1247
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000264,Rice (50kg bags),Food Supply,18794,kg,1008.85,1069.38,1.82,karnataka,,996.23,0.0548
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000265,Packaged Meals (MRE kits),Food Supply,15884,units,946.22,1000.29,1.45,karnataka,,1035.2,0.1031
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000266,Rice (50kg bags),Food Supply,3301,kg,855.01,802.74,1.38,karnataka,,829.78,0.2275
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000267,Wheat (bulk tons),Food Supply,2274,kg,795.16,756.33,1.57,karnataka,,800.94,0.2272
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000268,Rice (50kg bags),Food Supply,11544,kg,679.81,720.6,1.87,karnataka,,696.23,0.1006
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000269,Petrol (ULP 91),Fuel,4082,liters,1089.01,944.31,1.87,karnataka,,1087.73,0.2432
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000270,Wheat (bulk tons),Food Supply,5573,kg,894.61,891.48,1.61,karnataka,,965.32,0.0981
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000271,Marine Fuel (IFO 380),Fuel,10136,liters,1287.28,1287.25,2.33,karnataka,,1332.89,0.1584
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000272,First Aid Kits,Medical,1908,units,107.05,113.47,1.92,karnataka,,97.14,0.1355
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000273,Marine Fuel (IFO 380),Fuel,3822,liters,1286.05,1273.79,1.35,karnataka,,1411.46,0.2143
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000274,Wheat (bulk tons),Food Supply,6169,kg,836.19,869.42,1.23,karnataka,,865.18,0.1456
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000275,Diesel (B7),Fuel,26694,liters,1507.72,1598.18,1.62,karnataka,,1607.13,0.0603
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000276,Antibiotics (Amoxicillin),Medical,260,units,87.96,88.32,2.09,karnataka,,83.87,0.3069
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000277,Rice (50kg bags),Food Supply,3443,kg,912.32,894.74,1.49,karnataka,,998.92,0.1847
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000278,Marine Fuel (IFO 380),Fuel,24996,liters,1701.81,1803.92,1.35,karnataka,,1785.19,0.0966
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000279,Rice (50kg bags),Food Supply,3211,kg,872.12,846.18,1.56,karnataka,,976.77,0.2143
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000280,Wheat (bulk tons),Food Supply,14307,kg,801.31,849.39,1.65,karnataka,,840.65,0.0849
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000281,Packaged Meals (MRE kits),Food Supply,12232,units,696.49,704.48,1.33,karnataka,,724.49,0.0847
KA-MYS-003,karnataka,12.49892,76.493087,SKU-000282,Rice (50kg bags),Food Supply,15799,kg,825.3,874.82,1.73,karnataka,,835.03,0.0629
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000283,Packaged Meals (MRE kits),Food Supply,5980,units,853.47,861.42,1.93,karnataka,,876.75,0.1152
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000284,Marine Fuel (IFO 380),Fuel,1564,liters,1298.39,1109.97,1.0,karnataka,,1391.68,0.3163
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000285,Petrol (ULP 91),Fuel,9677,liters,1150.54,1126.89,2.32,karnataka,,1162.5,0.1568
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000286,Petrol (ULP 91),Fuel,21877,liters,1265.1,1341.01,1.63,karnataka,,1309.61,0.0993
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000287,Rice (50kg bags),Food Supply,6667,kg,910.79,912.2,1.02,karnataka,,903.18,0.1531
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000288,Diesel (B7),Fuel,9619,liters,1254.88,1310.9,1.67,karnataka,,1353.61,0.1661
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000289,Marine Fuel (IFO 380),Fuel,23844,liters,1147.85,1216.72,2.1,karnataka,,1259.51,0.14
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000290,Petrol (ULP 91),Fuel,21277,liters,1181.3,1252.18,1.31,karnataka,,1230.79,0.0692
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000291,Packaged Meals (MRE kits),Food Supply,15720,units,892.96,946.54,1.57,karnataka,,952.22,0.0769
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000292,Rice (50kg bags),Food Supply,18983,kg,874.03,900.24,1.4,karnataka,,912.36,0.0916
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000293,Petrol (ULP 91),Fuel,8231,liters,1220.49,1282.43,2.2,karnataka,,1210.52,0.167
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000294,Wheat (bulk tons),Food Supply,8012,kg,981.37,1014.39,1.85,karnataka,,1057.66,0.0987
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000295,Rice (50kg bags),Food Supply,2544,kg,708.61,702.08,1.49,karnataka,,727.65,0.1822
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000296,Petrol (ULP 91),Fuel,21096,liters,1132.07,1199.99,2.39,karnataka,,1210.17,0.0804
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000297,First Aid Kits,Medical,699,units,108.11,108.76,2.88,karnataka,,104.18,0.178
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000298,Petrol (ULP 91),Fuel,10362,liters,1176.79,1132.83,1.5,karnataka,,1222.43,0.135
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000299,Diesel (B7),Fuel,1806,liters,1140.18,876.63,2.01,karnataka,,1183.55,0.3227
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000300,Petrol (ULP 91),Fuel,19023,liters,1074.51,1122.56,1.67,karnataka,,1172.15,0.0862
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000301,Marine Fuel (IFO 380),Fuel,12713,liters,1043.27,1056.32,2.07,karnataka,,1066.42,0.0769
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000302,Wheat (bulk tons),Food Supply,12913,kg,675.79,716.34,1.39,karnataka,,661.7,0.1021
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000303,Wheat (bulk tons),Food Supply,6623,kg,854.41,905.67,1.34,karnataka,,895.83,0.1212
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000304,Antibiotics (Amoxicillin),Medical,1339,units,91.32,96.8,2.67,karnataka,,84.31,0.1355
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000305,Diesel (B7),Fuel,9079,liters,1259.48,1278.4,1.36,karnataka,,1355.13,0.1486
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000306,Diesel (B7),Fuel,24189,liters,1274.39,1350.85,2.04,karnataka,,1289.81,0.1408
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000307,Petrol (ULP 91),Fuel,9847,liters,1403.93,1452.15,1.8,karnataka,,1539.68,0.0999
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000308,Wheat (bulk tons),Food Supply,13770,kg,758.19,803.68,2.53,karnataka,,820.65,0.0866
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000309,First Aid Kits,Medical,698,units,102.46,99.17,3.0,karnataka,,99.92,0.2354
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000310,Marine Fuel (IFO 380),Fuel,26451,liters,1305.66,1384.0,2.49,karnataka,,1462.34,0.0507
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000311,Wheat (bulk tons),Food Supply,12810,kg,714.01,756.85,2.01,karnataka,,735.69,0.035
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000312,Diesel (B7),Fuel,2608,liters,1014.22,937.83,1.45,karnataka,,1098.26,0.1951
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000313,Packaged Meals (MRE kits),Food Supply,3712,units,677.77,640.85,1.54,karnataka,,705.84,0.1063
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000314,Antibiotics (Amoxicillin),Medical,589,units,92.61,91.28,2.29,karnataka,,95.04,0.1645
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000315,First Aid Kits,Medical,1504,units,100.23,106.24,2.62,karnataka,,92.91,0.1036
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000316,First Aid Kits,Medical,129,units,94.8,80.69,2.21,karnataka,,88.18,0.3491
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000317,Wheat (bulk tons),Food Supply,2295,kg,705.69,715.92,1.61,karnataka,,719.5,0.2021
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000318,Petrol (ULP 91),Fuel,4069,liters,1199.09,1139.22,1.48,karnataka,,1282.76,0.2567
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000319,First Aid Kits,Medical,619,units,82.99,86.18,2.21,karnataka,,76.74,0.2036
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000320,Diesel (B7),Fuel,5631,liters,1163.4,1062.43,1.72,karnataka,,1219.46,0.2577
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000321,Rice (50kg bags),Food Supply,14477,kg,926.87,982.48,1.76,karnataka,,994.43,0.0642
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000322,Petrol (ULP 91),Fuel,16172,liters,991.38,1050.86,1.2,karnataka,,1030.21,0.1168
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000323,Petrol (ULP 91),Fuel,9500,liters,1247.13,1242.47,1.46,karnataka,,1396.79,0.1548
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000324,Rice (50kg bags),Food Supply,15284,kg,897.55,951.4,1.79,karnataka,,931.73,0.0216
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000325,Packaged Meals (MRE kits),Food Supply,2261,units,688.34,628.26,1.59,karnataka,,710.97,0.174
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000326,First Aid Kits,Medical,1624,units,97.18,100.75,1.92,karnataka,,97.91,0.114
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000327,Antibiotics (Amoxicillin),Medical,732,units,101.39,103.2,2.3,karnataka,,103.22,0.2185
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000328,Rice (50kg bags),Food Supply,13275,kg,746.42,791.21,1.5,karnataka,,763.82,0.0463
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000329,Petrol (ULP 91),Fuel,18961,liters,1031.62,1093.52,1.99,karnataka,,1100.85,0.043
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000330,Marine Fuel (IFO 380),Fuel,16865,liters,946.97,1003.79,1.83,karnataka,,927.27,0.0504
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000331,Wheat (bulk tons),Food Supply,5561,kg,848.33,860.69,1.12,karnataka,,900.05,0.1112
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000332,Wheat (bulk tons),Food Supply,5288,kg,726.35,738.9,1.81,karnataka,,699.48,0.1267
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000333,Wheat (bulk tons),Food Supply,2967,kg,657.7,605.04,1.58,karnataka,,692.49,0.1532
KA-SMG-004,karnataka,13.79443,75.82148,SKU-000334,Diesel (B7),Fuel,27697,liters,1337.43,1414.34,2.31,karnataka,,1438.97,0.02
